MovieID,Title,Genres
2719,"Christmas Story, A (1983)",Children|Comedy
2720,Mickey Blue Eyes (1999),Comedy|Romance
2721,Teaching Mrs. Tingle (1999),Comedy|Thriller
2722,Universal Soldier: The Return (1999),Action|Sci-Fi
2723,Universal Soldier (1992),Action|Sci-Fi
2724,Love Stinks (1999),Comedy
2725,Perfect Blue (1997),Animation|Horror|Mystery|Thriller
2726,With Friends Like These... (1998),Comedy
2727,In Too Deep (1999),Action|Thriller
2728,"Source, The (1999)",Documentary
2729,"Bat, The (1959)",Horror
2730,Iron Eagle (1986),Action|War
2731,Iron Eagle II (1988),Action|War
2732,Aces: Iron Eagle III (1992),Action
2733,Iron Eagle IV (1995),Action|War
2734,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
2735,Hamlet (1964),Drama
2736,Male and Female (1919),Adventure|Drama
2737,Medicine Man (1992),Adventure|Romance
2738,"Spiders Part 1: The Golden Lake, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Adventure|Drama
2739,On the Ropes (1999),Documentary|Drama
2740,Rosie (1998),Drama
2741,"13th Warrior, The (1999)",Action|Adventure|Fantasy
2742,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
2743,Dudley Do-Right (1999),Children|Comedy
2744,"Muse, The (1999)",Comedy
2745,Cabaret Balkan (Bure Baruta) (1998),Drama
2746,"Dog of Flanders, A (1999)",Drama
2747,"Lost Son, The (1999)",Drama
2748,Lucie Aubrac (1997),Romance|War
2749,"Very Thought of You, The (1998)",Comedy|Romance
2750,Chill Factor (1999),Action|Adventure|Comedy|Thriller
2751,Outside Providence (1999),Comedy
2752,Bedrooms & Hallways (1998),Comedy|Romance
2753,I Woke Up Early the Day I Died (1998),Comedy|Crime|Thriller
2754,West Beirut (West Beyrouth) (1998),Drama
2755,Stigmata (1999),Drama|Thriller
2756,Stir of Echoes (1999),Horror|Mystery|Thriller
2757,Best Laid Plans (1999),Crime|Drama
2758,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2759,"Minus Man, The (1999)",Drama|Mystery
2760,Whiteboyz (1999),Comedy|Drama
2761,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama
2762,Only Angels Have Wings (1939),Adventure|Drama|Romance
2763,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama
2764,Queens Logic (1991),Comedy|Drama
2765,Public Access (1993),Drama|Thriller
2766,Saturn 3 (1980),Adventure|Sci-Fi|Thriller
2767,"Soldier's Story, A (1984)",Drama
2768,"Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror) (1976)",Horror|Mystery
2769,Don't Look in the Basement! (1973),Horror
2770,Nightmares (1983),Horror
2771,I Saw What You Did (1965),Thriller
2772,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
2773,American Beauty (1999),Comedy|Drama
2774,Stop Making Sense (1984),Documentary|Musical
2775,Blue Streak (1999),Comedy
2776,For Love of the Game (1999),Comedy|Drama
2777,Caligula (1979),Drama
2778,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
2779,Splendor (1999),Comedy
2780,Sugar Town (1999),Comedy
2781,"Buddy Holly Story, The (1978)",Drama
2782,Fright Night (1985),Comedy|Horror|Thriller
2783,Fright Night Part II (1988),Horror
2784,"Separation, The (Séparation, La) (1994)",Drama
2785,Barefoot in the Park (1967),Comedy
2786,Deliverance (1972),Adventure|Drama|Thriller
2787,Excalibur (1981),Adventure|Fantasy
2788,Lulu on the Bridge (1998),Drama|Mystery|Romance
2789,"Pajama Game, The (1957)",Comedy|Musical|Romance
2790,Sommersby (1993),Drama|Mystery|Romance
2791,Thumbelina (1994),Animation|Children|Fantasy
2792,Tommy (1975),Drama|Musical
2793,Hell Night (1981),Horror
2794,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy
2795,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy
2796,Double Jeopardy (1999),Action|Crime|Drama|Thriller
2797,Jakob the Liar (1999),Drama
2798,Mumford (1999),Comedy|Drama
2799,Dog Park (1998),Comedy|Romance
2800,Guinevere (1999),Drama|Romance
2801,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy
2802,Simon Sez (1999),Action|Comedy
2803,Drive Me Crazy (1999),Comedy|Romance
2804,"Mystery, Alaska (1999)",Children|Comedy
2805,Three Kings (1999),Action|Adventure|Comedy|Drama|War
2806,"Happy, Texas (1999)",Comedy
2807,New Rose Hotel (1998),Action|Drama
2808,Plunkett & MaCleane (1999),Action|Adventure|Drama
2809,Romance (1999),Drama|Romance
2810,Napoleon and Samantha (1972),Adventure|Drama
2811,Alvarez Kelly (1966),Western
2812,And the Ship Sails On (E la nave va) (1983),Comedy|War
2813,"Dark Half, The (1993)",Horror|Mystery
2814,Gulliver's Travels (1939),Adventure|Animation|Children
2815,Monkey Shines (1988),Horror|Sci-Fi
2816,Phantasm (1979),Horror|Sci-Fi
2817,Psycho II (1983),Horror|Mystery|Thriller
2818,Psycho III (1986),Horror|Thriller
2819,Rain (1932),Drama
2820,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama
2821,Random Hearts (1999),Drama|Romance
2822,Superstar (1999),Comedy
2823,Boys Don't Cry (1999),Drama
2824,"Five Wives, Three Secretaries and Me (1998)",Documentary
2825,"Ennui, L' (1998)",Drama|Romance
2826,"Grandfather, The (Abuelo, El) (1998)",Drama
2827,"Limey, The (1999)",Crime|Drama|Thriller
2828,"Mating Habits of the Earthbound Human, The (1999)",Comedy|Sci-Fi
2829,Molly (1999),Comedy|Drama
2830,Risky Business (1983),Comedy
2831,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2832,Body Heat (1981),Crime|Thriller
2833,Ferris Bueller's Day Off (1986),Comedy
2834,"Year of Living Dangerously, The (1982)",Drama|Romance|War
2835,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
2836,High Plains Drifter (1973),Western
2837,Hang 'Em High (1968),Crime|Drama|Western
2838,Handle with Care (a.k.a. Citizen's Band) (1977),Comedy
2839,Drunken Master (Jui kuen) (1978),Action|Comedy
2840,"Conformist, The (Conformista, Il) (1970)",Drama
2841,Hairspray (1988),Comedy|Drama
2842,Brief Encounter (1946),Drama|Romance
2843,"Razor's Edge, The (1984)",Drama
2844,Reds (1981),Drama|Romance
2845,Return with Honor (1998),Documentary
2846,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy
2847,Days of Heaven (1978),Drama
2848,"Fire Within, The (Feu follet, Le) (1963)",Drama
2849,"Amor brujo, El (Love Bewitched, A) (1986)",Drama|Musical
2850,"Lady Eve, The (1941)",Comedy|Romance
2851,Sullivan's Travels (1941),Adventure|Comedy|Romance
2852,"Palm Beach Story, The (1942)",Comedy
2853,Man Facing Southeast (Hombre mirando al sudeste) (1986),Drama|Sci-Fi
2854,Niagara (1953),Drama|Thriller
2855,Gilda (1946),Drama|Film-Noir|Mystery|Romance
2856,South Pacific (1958),Musical|Romance|War
2857,Flashdance (1983),Drama|Romance
2858,Indochine (1992),Drama|Romance
2859,"Dirty Dozen, The (1967)",Action|Drama|War
2860,Mike's Murder (1984),Mystery
2861,Help! (1965),Comedy|Musical
2862,Goldfinger (1964),Action|Adventure|Thriller
2863,From Russia with Love (1963),Action|Adventure|Thriller
2864,Dr. No (1962),Action|Adventure|Thriller
2865,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
2866,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
2867,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
2868,Home Alone 2: Lost in New York (1992),Children|Comedy
2869,Penitentiary (1979),Drama
2870,Penitentiary II (1982),Drama
2871,Someone to Watch Over Me (1987),Action|Crime|Thriller
2872,Sparrows (1926),Drama
2873,Naturally Native (1998),Drama
2874,Fight Club (1999),Action|Crime|Drama|Thriller
2875,Beefcake (1999),Drama
2876,"Story of Us, The (1999)",Comedy|Drama
2877,Fever Pitch (1997),Comedy|Romance
2878,Joe the King (1999),Crime|Drama
2879,Julien Donkey-Boy (1999),Drama
2880,"Omega Code, The (1999)",Action
2881,"Straight Story, The (1999)",Adventure|Drama
2882,"Bad Seed, The (1956)",Drama|Thriller
2883,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
2884,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance
2885,Fitzcarraldo (1982),Adventure|Drama
2886,All That Jazz (1979),Drama|Fantasy|Musical
2887,Red Sorghum (Hong gao liang) (1987),Drama|War
2888,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
2889,Bats (1999),Horror|Thriller
2890,"Best Man, The (1999)",Comedy|Drama
2891,Bringing Out the Dead (1999),Drama
2892,Crazy in Alabama (1999),Comedy|Drama
2893,Three to Tango (1999),Comedy|Romance
2894,Body Shots (1999),Drama
2895,Men Cry Bullets (1997),Comedy|Drama
2896,"Brother, Can You Spare a Dime? (1975)",Documentary
2897,"Guardian, The (1990)",Horror|Thriller
2898,"Ipcress File, The (1965)",Thriller
2899,On Any Sunday (1971),Documentary
2900,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
2901,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
2902,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
2903,Melvin and Howard (1980),Drama
2904,For Your Eyes Only (1981),Action|Adventure|Thriller
2905,Licence to Kill (1989),Action|Adventure|Thriller
2906,Live and Let Die (1973),Action|Adventure|Thriller
2907,Rawhead Rex (1986),Horror|Thriller
2908,Thunderball (1965),Action|Adventure|Thriller
2909,"City, The (Ciudad, La) (1998)",Drama
2910,House on Haunted Hill (1999),Horror|Thriller
2911,Music of the Heart (1999),Drama
2912,Being John Malkovich (1999),Comedy|Drama|Fantasy
2913,Dreaming of Joseph Lees (1999),Drama|Romance
2914,Man of the Century (1999),Comedy
2915,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
2916,"Suburbans, The (1999)",Drama
2917,My Best Fiend (Mein liebster Feind) (1999),Documentary
2918,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War
2919,"Bachelor, The (1999)",Comedy|Romance
2920,"Bone Collector, The (1999)",Thriller
2921,"Insider, The (1999)",Drama|Thriller
2922,American Movie (1999),Documentary
2923,Last Night (1998),Drama|Sci-Fi
2924,Portraits Chinois (1996),Drama
2925,Rosetta (1999),Drama
2926,"They Shoot Horses, Don't They? (1969)",Drama
2927,Battling Butler (1926),Comedy
2928,Bride of Re-Animator (1990),Comedy|Horror
2929,Bustin' Loose (1981),Comedy
2930,Coma (1978),Thriller
2931,Creepshow (1982),Horror
2932,Creepshow 2 (1987),Horror
2933,Re-Animator (1985),Comedy|Horror|Sci-Fi
2934,Drugstore Cowboy (1989),Crime|Drama
2935,Falling Down (1993),Action|Drama
2936,"Funhouse, The (1981)",Horror
2937,"General, The (1926)",Comedy|War
2938,My Best Girl (1927),Comedy|Romance
2939,Piranha (1978),Horror|Sci-Fi
2940,Rough Night in Jericho (1967),Western
2941,Slaughterhouse (1987),Comedy|Horror
2942,"Taming of the Shrew, The (1967)",Comedy
2943,Nighthawks (1981),Action|Drama
2944,Yojimbo (1961),Action|Adventure
2945,Repossessed (1990),Comedy
2946,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller
2947,Spaceballs (1987),Comedy|Sci-Fi
2948,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
2949,Mister Roberts (1955),Comedy|Drama|War
2950,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama
2951,Little Big Man (1970),Western
2952,"Face in the Crowd, A (1957)",Drama
2953,Trading Places (1983),Comedy
2954,Meatballs (1979),Comedy
2955,Meatballs Part II (1984),Comedy
2956,Meatballs III (1987),Comedy
2957,Meatballs 4 (1992),Comedy
2958,Dead Again (1991),Mystery|Romance|Thriller
2959,Peter's Friends (1992),Comedy|Drama
2960,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
2961,Experience Preferred... But Not Essential (1982),Drama
2962,Under the Rainbow (1981),Comedy
2963,How I Won the War (1967),Comedy|War
2964,Light It Up (1999),Drama
2965,Anywhere But Here (1999),Comedy|Drama
2966,Dogma (1999),Adventure|Comedy|Fantasy
2967,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
2968,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
2969,Felicia's Journey (1999),Thriller
2970,Oxygen (1999),Crime|Drama|Thriller
2971,Where's Marlowe? (1998),Comedy
2972,"Ape, The (1940)",Horror|Sci-Fi
2973,British Intelligence (1940),Drama
2974,"Commitments, The (1991)",Comedy|Drama|Musical
2975,Holiday Inn (1942),Comedy|Musical
2976,"Longest Day, The (1962)",Action|Drama|War
2977,Poison Ivy (1992),Drama|Thriller
2978,Poison Ivy: New Seduction (1997),Drama|Thriller
2979,Nothing to Lose (a.k.a. Ten Benny) (1996),Drama
2980,Tora! Tora! Tora! (1970),Action|Drama|War
2981,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
2982,"Verdict, The (1982)",Drama|Mystery
2983,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
2984,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
2985,Stand and Deliver (1988),Comedy|Drama
2986,Moonstruck (1987),Comedy|Romance
2987,"Sandpiper, The (1965)",Drama|Romance
2988,Jeremiah Johnson (1972),Western
2989,Repulsion (1965),Drama|Horror
2990,Irma la Douce (1963),Comedy
2991,42 Up (1998),Documentary
2992,Liberty Heights (1999),Drama
2993,Mansfield Park (1999),Comedy|Drama|Romance
2994,"Goodbye, 20th Century (1998)",Drama|Sci-Fi
2995,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
2996,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
2997,All About My Mother (Todo sobre mi madre) (1999),Drama
2998,Home Page (1999),Documentary
2999,"Living Dead Girl, The (Morte Vivante, La) (1982)",Horror
3000,March of the Wooden Soldiers (a.k.a. Babes in Toyland) (1934),Children|Comedy|Fantasy
3001,Scrooged (1988),Comedy|Fantasy|Romance
3002,Harvey (1950),Comedy|Fantasy
3003,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
3004,Matewan (1987),Drama
3005,Kagemusha (1980),Drama|War
3006,"47 Samurai (Chûshingura) (Loyal 47 Ronin, The) (1962)",Drama
3007,McCabe & Mrs. Miller (1971),Drama|Western
3008,Maurice (1987),Drama|Romance
3009,"Grapes of Wrath, The (1940)",Drama
3010,My Man Godfrey (1957),Comedy
3011,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
3012,"Natural, The (1984)",Drama
3013,Shampoo (1975),Comedy|Drama|Romance
3014,"River Runs Through It, A (1992)",Drama
3015,Fatal Attraction (1987),Drama|Thriller
3016,Jagged Edge (1985),Crime|Romance|Thriller
3017,Stanley & Iris (1990),Drama|Romance
3018,Midnight Run (1988),Action|Comedy|Crime|Thriller
3019,Awakenings (1990),Drama|Mystery
3020,Come See the Paradise (1990),Drama|Romance
3021,Backdraft (1991),Action|Drama
3022,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
3023,"River, The (1984)",Drama
3024,Country (1984),Drama
3025,Places in the Heart (1984),Drama
3026,'night Mother (1986),Drama
3027,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
3028,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
3029,Flawless (1999),Drama
3030,Miss Julie (1999),Drama
3031,Ride with the Devil (1999),Drama|Romance|War
3032,Tumbleweeds (1999),Drama
3033,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena) (1971),Horror
3034,"Distinguished Gentleman, The (1992)",Comedy
3035,"Hitch-Hiker, The (1953)",Drama|Film-Noir
3036,Santa Fe Trail (1940),Drama|Romance|Western
3037,Lauderdale (a.k.a. Spring Break USA) (a.k.a. Spring Fever USA) (1989),Comedy
3038,Agnes Browne (1999),Comedy|Drama
3039,"End of the Affair, The (1999)",Drama
3040,"End of the Affair, The (1955)",Drama
3041,Holy Smoke (1999),Comedy|Drama
3042,"Map of the World, A (1999)",Drama
3043,Sweet and Lowdown (1999),Comedy|Drama
3044,Bonfire of the Vanities (1990),Comedy|Crime|Drama
3045,Broadway Damage (1997),Comedy
3046,Daddy Long Legs (1919),Comedy|Drama
3047,Go West (1925),Comedy|Western
3048,Grand Illusion (La grande illusion) (1937),Drama|War
3049,"Great Santini, The (1979)",Drama
3050,"James Dean Story, The (1957)",Documentary
3051,"Sea Wolves, The (1980)",Action|War
3052,Stealing Home (1988),Drama
3053,Tarzan the Fearless (1933),Action|Adventure
3054,Three Ages (1923),Comedy
3055,"Two Jakes, The (1990)",Drama
3056,U2: Rattle and Hum (1988),Documentary|Musical
3057,Hell in the Pacific (1968),Drama|War
3058,"Glass Bottom Boat, The (1966)",Comedy|Romance
3059,Cradle Will Rock (1999),Drama
3060,Deuce Bigalow: Male Gigolo (1999),Comedy
3061,"Green Mile, The (1999)",Crime|Drama
3062,"Cider House Rules, The (1999)",Drama
3063,Diamonds (1999),Mystery
3064,"War Zone, The (1999)",Drama|Thriller
3065,"Bat Whispers, The (1930)",Crime|Drama|Mystery
3066,"Last Picture Show, The (1971)",Drama
3067,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
3068,Blood on the Sun (1945),Drama|War
3069,Anna and the King (1999),Drama|Romance
3070,Bicentennial Man (1999),Drama|Romance|Sci-Fi
3071,Stuart Little (1999),Children|Comedy|Fantasy
3072,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
3073,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
3074,Magnolia (1999),Drama
3075,Onegin (1999),Drama|Romance
3076,Simpatico (1999),Comedy|Drama
3077,Topsy-Turvy (1999),Comedy|Drama|Musical
3078,"Alley Cats, The (1966)",Drama
3079,Boiling Point (1993),Action|Drama
3080,Brenda Starr (1989),Adventure
3081,Carnal Knowledge (1971),Comedy|Drama
3082,Easy Rider (1969),Adventure|Drama
3083,"Falcon and the Snowman, The (1985)",Drama|Thriller
3084,Hi-Yo Silver (1940),Western
3085,Room at the Top (1959),Drama
3086,Ulysses (Ulisse) (1954),Adventure
3087,Any Given Sunday (1999),Drama
3088,Man on the Moon (1999),Comedy|Drama
3089,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3090,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
3091,Next Friday (2000),Comedy
3092,"Hurricane, The (1999)",Drama
3093,Angela's Ashes (1999),Drama
3094,Play it to the Bone (1999),Comedy|Drama
3095,Titus (1999),Drama
3096,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
3097,"Third Miracle, The (1999)",Drama
3098,Montana (1998),Action|Comedy|Crime|Drama
3099,Snow Falling on Cedars (1999),Drama
3100,"Girl, Interrupted (1999)",Drama
3101,Trans (1998),Drama
3102,"Life and Times of Hank Greenberg, The (1998)",Documentary
3103,My Dog Skip (1999),Children|Drama
3104,Supernova (2000),Adventure|Sci-Fi|Thriller
3105,"Quarry, The (1998)",Drama
3106,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama
3107,Creature (1999),Documentary
3108,"Way We Were, The (1973)",Drama|Romance
3109,Tess of the Storm Country (1922),Drama
3110,Stalag 17 (1953),Drama|War
3111,"Presidio, The (1988)",Action|Crime|Romance|Thriller
3112,Papillon (1973),Crime|Drama
3113,Pal Joey (1957),Comedy|Drama|Musical|Romance
3114,"Last Detail, The (1973)",Comedy|Drama
3115,Five Easy Pieces (1970),Drama
3116,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama|Horror
3117,Dead Calm (1989),Thriller
3118,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
3119,Black Sunday (La maschera del demonio) (1960),Horror
3120,Against All Odds (1984),Romance
3121,"Snows of Kilimanjaro, The (1952)",Adventure
3122,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
3123,"Loves of Carmen, The (1948)",Drama
3124,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
3125,"Cry in the Dark, A (1988)",Drama
3126,Born to Win (1971),Drama
3127,Batman: Mask of the Phantasm (1993),Animation|Children
3128,American Flyers (1985),Drama
3129,Voyage of the Damned (1976),Drama
3130,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller
3131,"Star Is Born, A (1937)",Drama
3132,Poison (1991),Drama
3133,Pacific Heights (1990),Mystery|Thriller
3134,Night Tide (1961),Drama
3135,"Draughtsman's Contract, The (1982)",Drama
3136,Carmen (1984),Drama
3137,"Zed & Two Noughts, A (1985)",Drama
3138,Woman in the Dunes (Suna no onna) (1964),Drama
3139,Down to You (2000),Comedy|Romance
3140,Hellhounds on My Trail (1999),Documentary
3141,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",Comedy|Drama|Thriller
3142,Wirey Spindell (2000),Comedy
3143,Another Man's Poison (1952),Crime|Drama
3144,"Odessa File, The (1974)",Thriller
3145,"Saphead, The (1920)",Comedy
3146,Seven Chances (1925),Comedy
3147,Smashing Time (1967),Comedy
3148,Train Ride to Hollywood (1975),Comedy|Fantasy|Musical
3149,Where the Buffalo Roam (1980),Comedy
3150,Zachariah (1971),Comedy|Musical|Western
3151,Kestrel's Eye (Falkens öga) (1998),Documentary
3152,Eye of the Beholder (1999),Thriller
3153,Isn't She Great? (2000),Comedy
3154,"Big Tease, The (1999)",Comedy
3155,"Cup, The (Phörpa) (1999)",Comedy
3156,Santitos (1999),Comedy
3157,Encino Man (1992),Comedy
3158,"Goodbye Girl, The (1977)",Comedy|Romance
3159,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
3160,Malcolm X (1992),Drama
3161,Sister Act (1992),Comedy|Crime
3162,Sister Act 2: Back in the Habit (1993),Comedy
3163,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
3164,Alive (1993),Drama
3165,Agnes of God (1985),Drama|Mystery
3166,Scent of a Woman (1992),Drama
3167,Wayne's World (1992),Comedy
3168,Wayne's World 2 (1993),Comedy
3169,"League of Their Own, A (1992)",Comedy|Drama
3170,Patriot Games (1992),Action|Thriller
3171,"Bodyguard, The (1992)",Drama|Romance|Thriller
3172,Death Becomes Her (1992),Comedy|Fantasy
3173,Far and Away (1992),Adventure|Drama|Romance
3174,Howards End (1992),Drama
3175,Singles (1992),Comedy|Drama|Romance
3176,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
3177,White Men Can't Jump (1992),Comedy|Drama
3178,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
3179,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
3180,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
3181,"Mariachi, El (1992)",Action|Crime|Thriller|Western
3182,Stop! Or My Mom Will Shoot (1992),Action|Comedy
3183,Forever Young (1992),Drama|Romance|Sci-Fi
3184,"Cutting Edge, The (1992)",Comedy|Drama|Romance
3185,Of Mice and Men (1992),Drama
3186,Bad Lieutenant (1992),Crime|Drama
3187,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
3188,Single White Female (1992),Drama|Thriller
3189,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
3190,Gun Shy (2000),Comedy
3191,Beloved/Friend (a.k.a. Amigo/Amado) (Amic/Amat) (1999),Drama
3192,Gendernauts (1999),Documentary
3193,Knockout (2000),Action|Drama
3194,"Baby, The (1973)",Horror
3195,"Brandon Teena Story, The (1998)",Documentary
3196,Different for Girls (1996),Comedy
3197,Minnie and Moskowitz (1971),Action
3198,They Might Be Giants (1971),Comedy|Mystery|Romance
3199,"Beach, The (2000)",Adventure|Drama
3200,Snow Day (2000),Comedy
3201,"Tigger Movie, The (2000)",Animation|Children
3202,Cotton Mary (1999),Drama
3203,Not One Less (Yi ge dou bu neng shao) (1999),Drama
3204,Soft Toilet Seats (1999),Comedy
3205,Trois (2000),Thriller
3206,"Big Combo, The (1955)",Film-Noir
3207,Conceiving Ada (1997),Drama|Sci-Fi
3208,Eaten Alive (1977),Horror
3209,Raining Stones (1993),Drama
3210,To Sir with Love (1967),Drama
3211,With Byrd at the South Pole (1930),Documentary
3212,Boiler Room (2000),Crime|Drama|Thriller
3213,Hanging Up (2000),Comedy|Drama
3214,Pitch Black (2000),Horror|Sci-Fi|Thriller
3215,"Whole Nine Yards, The (2000)",Comedy|Crime
3216,Beautiful People (1999),Comedy
3217,Black Tar Heroin: The Dark End of the Street (2000),Documentary
3218,Blue Collar (1978),Crime|Drama
3219,Bluebeard (1944),Film-Noir|Horror
3220,"Circus, The (1928)",Comedy
3221,City Lights (1931),Comedy|Drama|Romance
3222,"Flamingo Kid, The (1984)",Comedy|Drama
3223,"Dog's Life, A (1918)",Comedy
3224,"Kid, The (1921)",Comedy|Drama
3225,"Man from Laramie, The (1955)",Western
3226,"McCullochs, The (1975)",Drama
3227,Class Reunion (1982),Comedy
3228,"Big Trees, The (1952)",Action|Drama
3229,Happy Go Lovely (1951),Musical
3230,Reindeer Games (2000),Action|Thriller
3231,Wonder Boys (2000),Comedy|Drama
3232,Deterrence (1999),Drama|Thriller
3233,Judy Berlin (1999),Drama
3234,Mifune's Last Song (Mifunes sidste sang) (1999),Comedy|Drama|Romance
3235,"Waiting Game, The (2000)",Comedy
3236,3 Strikes (2000),Comedy
3237,Chain of Fools (2000),Comedy|Crime
3238,Drowning Mona (2000),Comedy
3239,"Next Best Thing, The (2000)",Comedy|Drama
3240,What Planet Are You From? (2000),Comedy|Sci-Fi
3241,Beyond the Mat (1999),Documentary
3242,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3243,"Year My Voice Broke, The (1987)",Drama
3244,Splendor in the Grass (1961),Drama|Romance
3245,My Tutor (1983),Drama
3246,"Legend of Lobo, The (1962)",Adventure|Children
3247,"Killing of Sister George, The (1968)",Drama
3248,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3249,Jail Bait (1954),Crime|Drama
3250,It Happened Here (1966),Drama|Fantasy|War
3251,I'll Never Forget What's'isname (1967),Comedy|Drama
3252,For All Mankind (1989),Documentary
3253,Cross of Iron (1977),War
3254,Bride of the Monster (1955),Horror|Sci-Fi
3255,Born Yesterday (1950),Comedy
3256,Birdy (1984),Drama|War
3257,And God Created Woman (1988),Comedy|Drama|Romance
3258,Blood Feast (1963),Horror
3259,"Charlie, the Lonesome Cougar (1967)",Adventure|Children
3260,Color Me Blood Red (1965),Horror
3261,Never Cry Wolf (1983),Adventure|Drama
3262,"Night Visitor, The (1970)",Crime|Thriller
3263,"Perils of Pauline, The (1947)",Comedy
3264,"Raisin in the Sun, A (1961)",Drama
3265,Two Thousand Maniacs! (1964),Horror
3266,Brown's Requiem (1998),Drama
3267,"Closer You Get, The (2000)",Comedy|Romance
3268,Mission to Mars (2000),Sci-Fi
3269,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
3270,Condo Painting (2000),Documentary
3271,East-West (Est-ouest) (1999),Drama|Romance
3272,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
3273,Breaking Away (1979),Comedy|Drama
3274,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
3275,Bull Durham (1988),Comedy|Drama|Romance
3276,Dog Day Afternoon (1975),Crime|Drama
